name,score,stars_y,review_count,city
The Bourse,2.1587589285714284,2.0,35,Philadelphia
The Boyz Subs & Steaks,0.7096874999999999,3.0,14,Cherry Hill
The Bricks,2.7953780030732616,4.0,548,Tampa
The Buffalo Spot - Tucson,1.4292142857142855,3.0,101,Tucson
The Buffet,2.486766571006393,3.5,594,Reno
The Burg Diner,3.217211589460847,4.0,109,Saint Petersburg
The Burger Joint,3.153123468393205,4.0,87,Edmonton
The C House,2.10065817775974,4.0,376,Tampa
The Cafe DbyD,2.985,4.5,39,Nashville
The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,2.745281131325119,4.0,996,Indianapolis
The Captain's Boil,3.310197161172161,3.5,64,Edmonton
The Casino Grill,1.814642857142857,4.0,38,Reno
The Centennial Cafe,1.919646213435687,3.5,26,Philadelphia
The Cheesecake Factory - Cool Springs,2.164516758376482,3.0,248,Franklin
The Cheesesteak Factory,1.8832222222222221,1.5,20,Glassboro
The Cheezy Cajun,3.069835953282828,4.0,95,Bywater
The Chopped Leaf,3.5946683673469386,4.0,10,Edmonton
The Cider Factory,3.6108523912595336,4.5,104,Virginia City
The Concourse at Comcast Center,2.414826634399551,3.0,48,Philadelphia
The Corkscroo Bar & Pizzeria,3.604172077922078,4.5,14,Reno
The Coventry Deli,3.1453762368996743,4.0,65,Philadelphia
The Craft House,2.8607120679434277,3.0,75,Thorndale
The Creperie Cafe,2.764326379206986,3.5,131,Boise
The Crystal Room,0.6935227272727272,2.5,11,New Orleans
The Cuban Sandwich Shop,3.456921546000203,4.5,506,Indianapolis
The Cubby Hole,3.324472463401132,4.5,202,Moorestown
The Daily Bread Bakery & Cafe,2.6440820857383356,4.0,114,St. Louis
The Depot Craft Brewery Distillery,2.828983806068214,4.0,1245,Reno
The Dish Bistro,2.583629170715905,4.0,69,Tucson
The Distelfink Bakery,3.6771875,3.0,14,Lansdale
The Drafting Room Tap Room & Grill,2.0321169345529784,3.5,104,Exton
The Egg & I,1.9424384194459747,3.0,133,Carmel
The Enerjuicer,2.5606586290134024,3.5,122,Tampa
The Farm and Fisherman,2.964050350606305,4.0,234,Philadelphia
The Fat Ham,2.9964891838927707,4.0,286,Philadelphia
The Flying Bridge,2.2849430465367964,3.5,62,St. Pete Beach
The Food Liaison,3.4527301136363633,4.5,84,Carpinteria
The Foodery,3.1295006580353806,4.0,156,Philadelphia
The Fountain On Locust,3.167910009313891,4.5,1010,Saint Louis
The Freshworks of Port Richmond,3.0460525568181818,4.5,66,Philadelphia
The Garden Brunch Cafe,3.2221545708912527,4.5,712,Nashville
The Golden Eagle Diner and Restaurant,1.8917015098722416,2.5,99,Bristol
The Good Pie,2.7978370531853027,4.0,126,Saint Louis
The Governor,2.675774345495774,4.5,330,New Orleans
The Grog Grill,2.5082510467649435,3.5,125,Bryn Mawr
The Gypsy Saloon,2.4931348486444875,4.0,201,West Conshohocken
The Gyro House,0.6799999999999999,3.0,9,Boise
The Happy Mixer Gluten Free Bakery,3.6003685195852535,5.0,84,Chalfont
The Hattery Stove & Still,2.9048330919097656,4.0,274,Doylestown
The Haven,2.991793939281905,3.5,103,St. Louis
The Hideaway,2.7249553643048126,4.0,48,Saint Louis
The Hive,1.6153983134920635,4.0,54,Creve Coeur
The Honu,3.3055942723364597,4.0,234,Dunedin
The Horse Tavern & Grill,2.648514338347518,3.5,58,Sellersville
The Hot Spot,2.3272483261322545,3.5,8,Nashville
The Howlin' Wolf,2.61010898937933,3.5,213,New Orleans
The Hummingbird Restaurant,3.3979315476190477,4.0,92,Trenton
The Hungry Greek,2.162212719298245,3.5,69,Tampa
The Hungry H,2.5958901515151513,3.0,9,Morrisville
The Independent,3.0012417873047665,4.0,360,Tampa
The Irish Times,2.4777617670208576,3.5,44,Philadelphia
The Latin Bistro,2.9107147005772007,4.0,24,Riverview
The Libertine Liquor Bar,3.1665141365624976,4.0,208,Indianapolis
The Little Lamb,3.302517742935996,4.5,307,Clearwater
The Live Juke Joint Dueling Piano Bar,1.8867574609733702,3.5,17,Maplewood
The Local Omnivore,3.226567234848485,4.0,71,Edmonton
The Love,2.9585481425609617,4.0,618,Philadelphia
The Mad Crab,2.767932000712373,3.5,156,University City
The Mardi Gras School of Cooking,3.6057596553261426,4.5,70,NEW ORLEANS
The Mason Jar,2.289621551554506,3.5,90,Metairie
The Melting Pot,2.2949264940417904,3.5,15,Reno
The Mustard Seed Restaurant,3.204590189956535,4.0,157,Reno
The Nations Bar & Grill,2.8745027231696874,3.5,45,Nashville
The Neidhammer Coffee Co.,3.501603517694427,4.5,156,Indianapolis
The New Maple Hill Restaurant,1.3766026785714283,3.5,36,Maple Shade
The Night Owl,3.5824107142857144,4.5,15,Nashville
The Nook,2.9233635524759145,4.0,103,Reno
The O Oracle 2000,3.6461,3.5,18,Tucson
The Old Spaghetti Factory,2.497818881983096,3.0,288,Nashville
The Original Bagel,3.6612125,4.5,64,Broomall
The Original Habit Burger Grill,3.314556606997392,4.0,329,Goleta
The Original Pancake House,2.8306808623333386,3.5,123,Indianapolis
The Outpost Tap House + Tavern,2.22477947010044,3.5,94,Tampa
The Pancake Pantry,2.828456674154877,4.0,2063,Nashville
The Pasta House,2.215936347632035,2.5,205,St. Louis
The Pasta House Co,3.267547077922078,4.0,35,High Ridge
The Pearl,3.3980398173285926,4.0,129,Treasure Island
The Phat Noodle,2.87125,3.5,6,Edmonton
The Pines Tavern,2.889223127104377,4.0,77,Bristol
The Pink Dolphin,2.837339877344877,3.0,36,Philadelphia
The Pint Room,2.9329877745038644,4.0,423,Carmel
The Pizza Pasta House,3.59,2.5,5,Hatboro
The Pour House,2.1788717948717946,3.0,34,Saint Louis
The Praline Connection,2.401062528783904,3.5,770,New Orleans
The Red Piano,2.738736648478836,3.0,73,Edmonton
The Rice House,2.0601928854875284,3.0,78,Florissant
"The Ritz-Carlton Spa, New Orleans",3.1402757185018526,4.0,66,New Orleans
The Roost,2.6132505392776757,3.5,142,Fishers
The Shop Pizzeria & Market,3.6382142857142856,4.0,16,Monroe Township
The Silo Eatery Coffee Bakery,3.659,4.0,5,Tampa
The Silverspoon,2.8319833713480596,4.0,233,Wayne
The Smiling Elephant,2.9526848012870164,4.0,604,Nashville
The Soup and Sandwich,3.093462053571429,4.5,8,Sherwood Park
The Spot,2.2167231027203247,3.0,80,Philadelphia
The Spot Bar And Grill,3.6110714285714285,4.0,16,St. Petersburg
The Spot Sushi Burritos,3.3799184518397185,4.5,182,Largo
"The Stacks, Art and Design Bookstore",3.635,4.5,6,New Orleans
The Station,3.259126665766831,4.0,37,Merchantville
The Steak Out,2.1574315089672234,2.5,30,Marana
The Stuffed Crab,2.4900545013320015,4.5,34,Metairie
The Sundance Cafe,1.423181818181818,3.5,8,Verdi
The Sweet Taco,2.0511093923859636,3.0,153,Springfield
The Tattooed Pig,3.5235537190082646,4.0,56,Aston
The Three Coins Diner,3.1264267690192495,4.0,341,Tampa
The Trappe Tavern,1.9903713860544217,3.0,109,Trappe
The Turning Point - Cherry Hill,2.4158540708593286,3.5,243,Cherry Hill
The Turnip Truck Urban Fare,3.0496920738987163,4.0,145,Nashville
The Twisted Iron,3.4350617321170893,4.5,26,Tampa
The Twisted Tail,2.864440264704366,4.0,604,Philadelphia
The Underground Tap & Grill,2.83285200116601,3.5,96,Edmonton
The Urban Juicer,0.6664,3.5,27,Nashville
The Village Diner,2.158733483969925,3.5,80,Glenside
The Warwick Tavern,0.733,3.5,26,Somerdale
The Waterwheel,3.099786904761905,4.0,35,Doylestown
The Wine Loft,2.5142868658580033,3.0,36,Nashville
The Wine Tap,3.5553003481948333,4.5,93,Belleville
The Wooden Spoon Cafe and Bakery,3.2173125000000002,4.0,21,Phoenixville
The Woodrack Cafe,2.8778962530525027,4.0,60,Edmonton
The Workshop Eatery,2.974452359671299,4.0,139,Edmonton
Thien An Restaurant,2.8814692602718917,4.0,25,Edmonton
Three  Flags Tavern,3.239445669890032,4.0,147,Saint Louis
Three 12 Sport Bar and Lounge,1.406,2.5,33,Philadelphia
Three Brothers Bar & Grill,2.74375,3.0,6,Hillsborough County
Three Brothers Coffee,3.3465973071134774,4.5,249,Nashville
Three Carrots Fountain Square,3.4772340314913843,4.5,246,Indianapolis
Three Muses,3.0344745574715297,4.0,1165,New Orleans
Tiedhouse,3.580277777777778,3.5,6,Philadelphia
Tiffin-Etc,1.330520833333333,3.0,21,Philadelphia
Tijuana Flats,2.9526533144507803,4.0,104,Tampa
Tiki Tolteca,3.1459613801594393,4.0,214,New Orleans
Tilted Kilt Pub and Eatery,1.7531249999999998,2.5,11,Tampa
Tim Hortons,2.535833333333333,3.0,6,Edmonton
Tim Hortons Cafe & Bake Shop,2.611379987373737,3.0,14,Saint Louis
Timeout Sports Pub & Restaurant,1.442698753948754,2.5,6,Boise
Timpano Hyde Park,2.5339892833980207,3.5,380,Tampa
Tin Can Tavern and Grille,3.052492931547619,3.5,63,Saint Louis
Tin Drum Asia Cafe,1.9765573982088227,3.0,62,Tampa
"Tin's House, Thai Cuisine & Sushi",3.289700778388278,4.5,97,Avon
Tired Hands Fermentaria,2.556033098724139,4.0,459,Ardmore
Titos Pizza,2.1796201298701297,3.5,35,Spring Hill
To-Yo Japanese Restaurant,3.6071761363636363,4.0,43,Philadelphia
Tokai Sushi Hibachi Steakhouses,2.7811068334930176,4.0,209,Philadelphia
Toki Sushi,2.2648836547547306,4.0,106,Tampa
Tokyo,2.7671212879382523,3.5,155,Tampa
Tokyo Express,1.774008620689655,4.0,10,Edmonton
Tokyo Japanese Restaurant,3.025647735471599,4.0,59,Skippack
Tokyo Japanese Steak House,2.9786830796214017,4.5,206,Smyrna
Tokyo Mandarin,2.8651001413906387,4.0,88,Glassboro
Tokyo Sushi,2.597649338187469,3.5,17,Wilmington
Tokyo Sushi Hibachi & Supreme Buffet,2.3552960407647903,3.5,19,Bensalem
Tom Jones Family Restaurant,2.5444890520464383,3.5,106,Brookhaven
Tomasito's,1.7917735073368188,3.5,7,New Orleans
Tomo Japanese Steakhouse and Sushi Bar,2.723359969688985,4.0,246,Indianapolis
Tomo Sushi & Ramen,3.5120089703393482,4.5,193,Philadelphia
Tony B's Pizzeria,1.0444102182539683,2.5,20,Fenton
Tony Jr's,2.440946043118774,3.0,71,Philadelphia
Tony Luke's,2.01115344356261,2.5,93,Maple Shade Township
Tony Roma's,1.3399720586551926,2.5,26,Edmonton
Tony Soprano's Pizza,2.481294034090909,2.5,43,Westville
Tony Sopranos Pizza,0.898199366208897,3.0,21,Florence Township
Tony luke's,1.5064583333333332,2.5,20,Glassboro
Tony's Donuts - McKelvey,3.344596516015813,4.5,134,Maryland Heights
Tony's Luke,1.9778629983798253,2.5,172,Philadelphia
Tony's Pizza,3.541857142857143,3.5,22,Delran
Tony's Pizzeria & Italian Restaurant,2.8812174560041406,3.5,43,Audubon
Tony's Restaurant,2.492034375,3.0,72,Carpinteria
Tony's Restaurant & 3rd Street Cafe,2.4963272499005256,3.0,94,Alton
TonyRay's Restaurant & Cantina,2.136444444444444,4.0,8,Santa Barbara
Tonys Mexican Restaurant,2.8945918367346937,3.5,6,Chalmette
Top China,2.7463395927815566,3.0,43,Tampa
Top China Buffet,1.6234110764600893,2.5,5,Wilmington
Top Hog,2.786185592348078,4.5,140,Gallatin
Top Notch,1.7453084415584414,3.5,17,Medford
Top Shelf Sports Lounge,3.5871859243697477,4.5,95,Wesley Chapel
Top Tomato Bar & Pizza,2.4994916394803113,3.5,232,Philadelphia
Toppers Pizza,2.5256601824101823,3.5,70,Carmel
Tortas El Guero,3.2656905534136005,4.5,176,Indianapolis
Tortugas Mexican Eatery,1.8985444526162032,3.0,106,Collegeville
Tosco's Restaurant,2.9929418211129146,4.0,81,Pennsburg
Toyama Japanese Steak House,1.7567606665345237,3.0,142,Nashville
Trackside Cafe,0.7066329365079365,2.0,39,Paoli
Tran's Chinese Food Cart,3.341922498797499,4.0,19,Philadelphia
Trang Tien Restaurant,2.870833333333333,4.0,14,Edmonton
Transcend Coffee - Ritchie Market,3.593452380952381,4.5,32,Edmonton
Trappixx Jamaican Restaurant,1.4284603174603174,3.0,55,Cherry Hill
Trattoria Branica,2.519352351190476,3.5,27,Frontenac
Trattoria Carina,3.515931263559537,4.5,213,Philadelphia
Trattoria Marcella,3.1974183032782815,4.5,383,Saint Louis
Trattoria Totaro,3.226559399448288,4.0,135,Conshohocken
Tre Lune,2.8945038393600147,4.0,262,Montecito
Tre Scalini Ristorante,1.9665856955846084,3.5,159,Philadelphia
Treasure Island Fun Center,3.2284444444444444,4.0,24,Seminole
Treasure Valley Coffee - Boise,2.8616666666666664,4.0,42,Boise
Treme Coffeehouse,3.253404812325571,4.5,137,New Orleans
Tria Cafe Wash West,3.2858077139922384,4.5,770,Philadelphia
Trident Grill,2.9923850607960447,4.0,370,Tucson
Trim-Rite Meats,3.5361904761904763,4.0,21,Sewell
Trio Breakfast & Lunch,2.456820419758812,3.0,35,Philadelphia
Trip's Diner,3.097087774039993,4.0,223,Seminole
Triple R's Smokehouse,2.1792613636363636,4.5,8,Mascoutah
Trophy Fish,2.6214741805813233,4.0,167,Saint Petersburg
Trust Me BBQ,2.3518784722222223,4.0,29,Riverview
Tryst Gastro Lounge,2.622525356131026,3.5,295,St Petersburg
Tsevi's Pub And Grill,2.862640827922078,3.0,19,Affton
Tsukemono,1.4015816326530612,4.0,16,Santa Barbara
Tsunami Japanese Steakhouse,2.296884436073738,3.0,212,Saint Petersburg
Tsunami Sushi,2.998890942911255,4.0,340,New Orleans
Tsunami Sushi & Hibachi Grill,1.901553244498557,4.0,185,Brandon
Tu Casa Latin Food,3.5,4.0,48,Indianapolis
Tucson Cookie,2.851965144230769,4.0,11,Tucson
Tucson Trap & Skeet Club,3.62,5.0,13,Tucson
Tuma Pizza,2.17440625,3.0,24,Nashville
Tuna Bar,3.4178086953535947,4.0,245,Philadelphia
Turchettis Delicatessen,3.566454725829726,4.5,115,Indianapolis
Turning Point of North Wales,1.9424433032953439,3.0,169,North Wales
Turquesa Latin Grill,2.8678624338624337,4.5,10,Marana
Tutti Frutti,1.39505195582674,3.5,30,Edmonton
Tutti Frutti Frozen Yogurt,3.0721047631345924,4.0,52,University City
Tuttini,1.0703779761904761,3.5,13,Santa Barbara
Twenty 21,1.753632930871212,3.0,8,Philadelphia
Twin Peaks,2.205928451178451,3.5,257,Indianapolis
Twisted Roots,3.6875,4.5,46,St. Louis
Twistee Treat - New Tampa,2.0198785714285714,3.5,70,Tampa
Twistee Treat - Sheldon,3.7225,4.0,58,Tampa
Twistee Treat - Tarpon Springs,2.3586689569483097,3.5,87,Tarpon Springs
Two Chicks Cafe,3.258355382890338,4.5,888,New Orleans
Two Elk Restaurant,2.507361111111111,3.5,12,Vail
Two Goats,3.605576923076923,5.0,7,Nashville
Two Tony's Restaurant,2.9762261303511304,4.0,110,New Orleans
Tzin Wine & Tapas,3.1089363421052068,4.5,116,Edmonton
U-Like Asian Buffet,1.7123324722855973,2.5,98,Tucson
Umami,3.0697290842371694,4.0,290,Nashville
Umi Japanese Restaurant,3.4645067974959343,4.5,118,Franklin
Un Caffé Italian Bistro,3.583886363636364,4.5,28,Reno
Unagi & Sushi,2.4714483397582354,4.0,62,Metairie
Uncle C's New Orleans Style Fried Chicken,2.855065789473684,2.5,10,Brentwood
Uncle Ed's Restaurant,2.4720726190476188,4.0,60,Edmonton
Uncle Maddios Pizza,3.544470348324515,4.0,103,Lutz
Uncle Mike's Smokehouse Grill,2.2521338747263866,3.0,78,Plant City
Union Burger,1.6607868038597202,2.5,42,Clearwater
Union Station Pub & Grill,1.719642857142857,4.0,9,New Orleans
University Club of Santa Barbara,3.562073984472153,5.0,76,Santa Barbara
Uno Pizzeria & Grill,1.743810494330231,3.0,138,Oaks
Unplugged,3.385138315696649,4.5,41,Tucson
Untouchables Pasta & Pizza,2.564125525210084,3.5,124,Largo
Upland Carmel Tap House,2.782472221558504,4.0,244,Carmel
Upper Crust Pizza & Italian Restaurant,3.1987303921568624,3.5,41,Tabernacle
Urban Eats,2.9341863307433496,4.0,88,Saint Louis
Urban Shabu,2.5735689113446463,3.5,24,Edmonton
Urban Village Brewing Co,3.0626703671155164,4.0,221,Philadelphia
Usual Suspects,2.573127443009727,4.0,62,Indianapolis
Valentine's Restaurant,3.43694476010101,4.0,30,Freeburg
Valentino's Ristorante,3.1482021215464626,4.0,160,Nashville
Vanos Pizza & Italian Restaurant,3.222293502628324,4.0,17,West Chester
Vecchia Osteria,3.159476466511345,4.0,359,Newtown
Veekoo,2.9674724783442414,4.0,160,Royersford
Vegetate,1.4295481198344442,3.0,19,Philadelphia
Vela,2.190595238095238,3.5,68,Doylestown
Velvet Central,2.8910714285714283,2.5,5,New Orleans
Venuto's Old World Pizza,2.8836907196969697,3.0,5,Philadelphia
Venzo's Pizza,2.184985242030696,4.0,7,Tucson
Verchio's Produce Outlet,1.76669375,3.5,32,Sewell
Vetri Cucina,3.4725383658571545,4.5,489,Philadelphia
Via Marconi's Pizza Pub,1.8650204625621294,2.5,146,Hatfield
Vientiane Bistro,3.6196479591836734,4.5,67,Philadelphia
Vientiane Café,3.1177854624557413,4.0,304,Philadelphia
Viet Pho,2.1441674189814814,3.0,87,Reno
Villa Bistro,2.887200892857143,4.5,19,Edmonton
Village Bakehouse,3.129664530978111,4.0,296,Tucson
Village Burger,0.6543095238095238,1.5,16,Philadelphia
Village China Wok Buffet,2.1607261904761903,2.0,5,Hazelwood
Village Inn,1.7842572668974315,2.5,61,Land O' Lakes
Village Pub & Beer Garden,2.8524268354579725,4.0,260,Nashville
Village Tap Room,1.8059803334803335,2.5,23,Indianapolis
Village Whiskey,2.7909240818826797,4.0,1553,Philadelphia
Villagio Cinemas,2.2477257408760956,3.0,285,Tampa
Villagio Pizza Cafe,1.8368138888888885,3.0,47,Philadelphia
Vincent's Pizza,2.887354666916934,4.0,82,Rockledge
Vincenzo's,2.1542512315270934,4.0,40,Saint Louis
Vineyards Cafe,3.3083135181269805,4.5,192,Philadelphia
Vinny Vegas Pizza,3.0598276132834554,3.5,29,Phoenixville
Vitascope Hall,2.352314810098403,3.5,146,New Orleans
Vito's New York Pizza & Restaurant,2.896,3.5,22,Spring City
Vonz Hot Rod Bar & Grill,1.6811196581196581,3.0,24,Reno
W G Grinders,2.1242749999999995,3.5,6,Carmel
Waffle House,2.2810876743984276,4.0,19,Nashville
Wahoo's Fish Tacos,2.589463933982684,3.5,62,Santa Barbara
Walnut Street Pizza,0.6728571428571428,2.5,6,Philadelphia
Walt's Chicken Express,3.173916337568681,4.0,51,Wilmington
Walter's Steakhouse,3.3271813953140876,4.0,73,Wilmington
Wang Cai,3.0916730769230774,3.5,31,Greenwood
Wang Gang Asian,2.981997293927213,3.5,168,Edwardsville
WangGang Asian Eats N Beats,2.8341321022727275,3.5,35,Edwardsville
Warm Springs Golf Course,2.8473874223602484,3.5,11,Boise
Warsaw Cafe,1.4461718749999999,3.0,27,Philadelphia
Wasabi Sushi,3.1406944444444442,4.0,81,Boise
Wasabi Sushi & Asian Grill,1.97501940365399,3.5,57,New Orleans
Wasabi Sushi Bar,2.178515502354788,3.0,101,Warson Woods
Wasabi2,3.6451875,4.5,78,West Chester
Washington Crossing Inn,2.3149645623975528,4.0,144,Washington Crossing
Watermark Restaurant,2.9424067884486353,4.0,296,Nashville
Wawa,2.5511212793594655,3.5,8,Norristown
Wawa Food Markets,3.561354166666667,4.0,15,Philadelphia
Wayback Burgers,3.0405708333333332,4.0,61,Plant City
Wei Asian Cafe,2.7488370815382535,4.0,109,Tucson
Wei Hong Bakery & Restaurant,2.858601183819877,4.0,135,Saint Louis
Well Crafted Beer Company,3.692678571428571,4.5,65,Lansdale
Wendy's,1.4019477988019853,1.5,51,Reno
Wendy's Gourmet Perogies,0.7463197674418605,3.0,15,Edmonton
West Ave Grille Jenkintown Restaurant and Food Truck ,3.0681732384701483,4.0,277,Jenkintown
West Coast Taco Truck,2.842117644855145,3.5,58,Indianapolis
West Side Gravy,1.9881616851740695,3.0,64,Collingswood
Western Village Inn and Casino,2.7138638276797242,3.5,266,Sparks
Westmont Diner,2.5986361480381497,4.0,156,Haddon Township
Westshore Pizza,2.8775714285714282,3.0,25,Seminole
Westside Pizza,2.0594791835768396,4.0,55,Boise
Westtown Meat Market,3.6153125,5.0,30,Westtown
Whaley's Blazin BBQ,2.988481071879509,4.5,58,Lutz
Whataburger,3.2364375,2.5,71,Tucson
Wheat Garden,2.8882820048309177,4.0,19,Edmonton
Wheel Cafe,3.20374524542298,4.5,68,Dunedin
Whetstone Tavern,2.6009586189466565,4.0,166,Philadelphia
Whistle Stop Gourmet Coffee Shop,3.0598379923836676,4.0,55,Plant City
White Castle,1.9367681014699911,2.5,26,Indianapolis
Whitebox Eatery,2.850244956555994,4.0,170,Clayton
Whitt's Barbecue - Hermitage,2.8780119047619044,4.0,9,Hermitage
Wienerschnitzel,1.3470833333333332,3.0,28,Tucson
Wild Garlic,2.336767828241834,3.0,64,Reno
Wildflower Cafe,3.2841071981657457,4.5,519,Clearwater
Wildflower Grill,2.95731057058768,4.0,105,Edmonton
William Collier's,3.252415907698307,3.5,27,Nashville
Williams Sub Shop,3.4863981238328665,4.5,99,Saint Petersburg
Willie's Chicken Shack,2.5943238184745536,3.5,83,New Orleans
Willstan's Grille,2.494116176470588,3.5,10,La Vergne
Wimpys Original,2.956743963074973,4.0,114,Media
Win Golden Wok,2.386875,3.5,14,Sicklerville
Wing Shop,1.6591018518518519,3.0,39,Montgomeryville
Wing Spot,2.1497999999999995,3.0,30,Hamilton Township
WingHouse Bar & Grill,2.066401797147657,3.0,146,Wesley Chapel
Winger's Grill & Bar,3.461967490842491,3.5,11,Meridian
Wings & More,2.1849999999999996,3.0,6,Philadelphia
Wings Mania,2.9179999999999997,3.5,13,Indianapolis
Wings Over Broadway,2.6453493627505615,3.5,302,Tucson
Wings To Go,3.186321022727273,3.5,10,Philadelphia
Wingstop,1.8462718806647433,2.5,87,Metairie
Winners Bar and Grill Nashville,2.298645362096751,3.0,102,Nashville
Winners Circle Pub,2.87672462406015,4.0,57,Indianapolis
Wired Beans Cafe,3.2252296858546856,4.5,5,Philadelphia
Wise Guys Pizza & Steaks,2.65916563720832,3.5,22,Philadelphia
Wishbone,2.118872501981096,3.5,191,Philadelphia
Wit or Witout Cheesesteaks,1.8310815746753244,2.5,37,Philadelphia
Wiz Kid,2.8854791632782146,4.5,163,Philadelphia
Wok House,3.2355083730607626,3.5,17,Saint Albert
Wok On the Wild Side,1.2463110678079408,2.0,95,Goleta
Wolfgang Puck Express,0.8693872767857143,2.0,70,Indianapolis
Wood Bakery,2.1618991935483867,4.0,40,O Fallon
Woodbury Station Cafe,3.0996737354907,3.5,145,Woodbury
World Famous N'awlins Cafe & Spice Emporium,1.8596238755146175,2.5,295,New Orleans
World Sports Grille,1.743177083333333,2.5,38,Tuscon
World of Beer,2.4741604416815624,3.0,208,Exton
Xochitl,2.698903871220394,3.5,453,Philadelphia
Xtreme Tacos,3.1146065406145067,4.5,193,Tampa
Xtrordinary Pizza,1.3443239795918367,3.5,47,Indianapolis
Xwrecks Restaurant & Lounge,1.4630129870129869,2.0,7,Edmonton
YNOT Dock,2.8899999999999997,4.0,11,New Orleans
YO! Sushi,2.708409997682056,4.0,121,Tampa
Yah Mon,3.416981090139939,4.5,697,Tampa
Yakuza,1.257995465089445,3.0,32,Chesterfield
Yama Japanese Restaurant,2.8398264705882355,3.0,52,Lumberton
Yama Sushi,0.692,2.5,8,Reno
Yama-Taiyo Japanese Cuisine & Sushi Bar,3.313967532467532,4.0,49,Palm Harbor
Yard of Ale St Pete,3.5575,4.0,53,St. Petersburg
Yats,3.40566225367812,4.5,599,Indianapolis
Ybor City Food Tours,3.66265625,4.5,15,Tampa
Ybor Eats,3.525315194805195,4.5,43,Tampa
Yellow Submarine,2.772507782166754,4.0,231,Sparks
Yeoman's Cask and Lion,2.651881313131313,3.5,63,St. Petersburg
Yia Yia's Greek Express,3.2279308905380333,4.0,41,Palm Harbor
Yogurt World Cafe,3.56625,3.0,5,Franklin
Yoichi's,3.599108393431621,4.5,184,Santa Barbara
Yolk - Monument Circle,2.8818055555555553,3.5,104,Indianapolis
Yolk Iron Works,3.110765999729133,4.0,291,Indianapolis
Yolklore,3.0817790537777587,4.5,263,St. Louis
Yori's Church Street Bakery,3.23611771978022,4.5,86,West Chester
Yoshinoya,2.1470370370370366,3.0,9,Santa Barbara
Yumioca,2.8768531287515007,3.0,15,Edmonton
Yummies Restaurant,3.55203125,3.5,17,Saint Louis
Yummy Yummy,2.1084375,4.0,26,Bellmawr
Yummy's,1.7484994200407433,3.0,17,Sparks
Zac's Hamburgers,2.4202044936544933,4.0,48,Folsom
Zac's Pancake House,2.254844026806527,3.0,26,Cherry Hill
Zagol Ethiopian Restaurant,2.851099477561299,4.0,160,Reno
Zaika,3.2504231879868275,4.0,181,Philadelphia
Zaikka Indian Grill,2.4252678683134192,3.5,69,Newark
Zaxby's Chicken Fingers & Buffalo Wings,1.9124216527520095,3.0,37,Tampa
Zayna Mediterranean Cafe,2.8813543572369658,4.0,33,Tucson
Zea Rotisserie and Grill,2.931575769897457,4.0,130,New Orleans
Zeko's Mediterranean Grill,3.18569490853009,4.5,345,Tampa
Zen All-You-Can-Eat Sushi & Grill,2.218636728255719,3.0,90,Edmonton
Zen Yai Thai Cuisine,2.806309116161616,4.0,347,Santa Barbara
Zeppoli,2.995473679227319,4.0,297,Collingswood
Zesty Tsunami,3.7423571428571427,4.0,5,New Port Richey
ZigZag Scallop,2.834950549444784,4.0,214,Hernando Beach
Ziggy's Bar & Grill,2.4648958333333333,3.5,5,Plainfield
Zimmer's Seafood,3.1923849861282894,4.0,81,New Orleans
Zio Pizza Palace & Grill,3.385811011904762,4.0,43,Philadelphia
Zio's Italian Market,3.03928939484127,4.5,100,Largo
Zocalo,1.918951727736549,2.5,59,Philadelphia
Zoe Mediterranean,3.6171364942528736,4.5,9,Tucson
Zoes Kitchen,3.104918726079347,4.5,94,Tampa
Zorba's Taverna,3.158157211601328,4.5,510,Philadelphia
Zoup!,2.8701491477272727,3.5,6,Des Peres
Zuzu Handmade Mexican Food,2.420833333333333,3.0,8,Saint Louis
Zydeco's,2.3253084035177785,3.5,161,Belle Chasse
eegee's,2.216225747938064,3.5,39,Tucson
fat Rooster diner,2.6516399690261996,3.0,31,Indianapolis
honeygrow,2.608458539780358,3.5,344,Bala Cynwyd
iCafe,2.165985119047619,3.5,7,Carmel
iLuv Pho,2.1342452571937867,3.0,54,Tucson
iPho Vietnamese Restaurant,2.4770809853869498,3.5,151,Philadelphia
la Madeleine,2.8075090561216913,3.5,126,Metairie
swah-rey,3.501147760874567,4.5,239,St Petersburg
sweetgreen,2.804097486359127,3.5,91,King Of Prussia
